"huc8","date","year","month","year_wtr","mng_medhigh_10yr_pct","BurnSev34_10yr_pct","et_mean","tmean","prcp_sum","swe_mean","sum_cap_af","elevation","pop_den","weighted_median_income","project","inflow_wtr_mm"
15030101,2010-01-01,2010,1,2010,0,0,19.495413358223,12.9858599490031,31.4364391977334,0,6300,0,26.3462120433062,29525.8622083054,0,17.9734905440416
15030101,2010-02-01,2010,2,2010,0,0,21.6732458061897,14.3692241123745,16.8458716234685,0,6300,0,26.3462120433062,29525.8622083054,0,9.37419472429712
15030101,2010-03-01,2010,3,2010,0,0,33.9339012907102,17.0145355451788,27.604921956018,0,6300,0,26.3462120433062,29525.8622083054,0,7.19563002690984
15030101,2010-04-01,2010,4,2010,0,0,12.7104704827285,20.6406613706932,3.85106383700713,0,6300,0,26.3462120433062,29525.8622083054,0,2.81810585400291
15030101,2010-05-01,2010,5,2010,0,0,0.354455270287833,24.9688694047573,0.418443020965853,0,6300,0,26.3462120433062,29525.8622083054,0,0
15030101,2010-06-01,2010,6,2010,0,0,0.337193073988799,31.4109198702299,0.389304578235396,0,6300,0,26.3462120433062,29525.8622083054,0,0.288397154000397
15030101,2010-07-01,2010,7,2010,0,0,5.10903021911529,34.1943273350264,5.97766258737981,0,6300,0,26.3462120433062,29525.8622083054,0,7.48882716398276
15030101,2010-08-01,2010,8,2010,0,0,3.1923117604689,36.2795160487627,2.91689788602005,0,6300,0,26.3462120433062,29525.8622083054,0,15.6997835501355
15030101,2010-09-01,2010,9,2010,0,0,1.63974561783147,29.4058497032753,1.19142908637164,0,6300,0,26.3462120433062,29525.8622083054,0,1.8973031899287
15030101,2010-10-01,2010,10,2011,0,0,9.12960276284133,25.056983784943,12.4493661309631,0,6300,0,26.3462120433062,29525.8622083054,0,4.88431200940215
15030101,2010-11-01,2010,11,2011,0,0,5.16838458962739,14.8263624611879,2.84207518376101,0,6300,0,26.3462120433062,29525.8622083054,0,8.5194469992957
15030101,2010-12-01,2010,12,2011,0,0,1.80745553713476,13.4103372275682,2.37367619570627,0,6300,0,26.3462120433062,29525.8622083054,0,19.8872332811402
15030101,2011-01-01,2011,1,2011,0,0,31.5138118725413,13.6609408167988,95.6012741090456,0,6300,0,26.3462120433062,29525.8622083054,0,17.9734905440416
15030101,2011-02-01,2011,2,2011,0,0,25.7923677256474,14.253247497894,8.00750810972422,0,6300,0,26.3462120433062,29525.8622083054,0,9.37419472429712
15030101,2011-03-01,2011,3,2011,0,0,48.8879393815994,14.1184758945967,78.6605969197115,0,6300,0,26.3462120433062,29525.8622083054,0,7.19563002690984
15030101,2011-04-01,2011,4,2011,0,0,36.1249369369103,21.2126641845703,3.19156385400954,0,6300,0,26.3462120433062,29525.8622083054,0,2.81810585400291
15030101,2011-05-01,2011,5,2011,0,0,10.6440057085215,26.1975273794927,7.4461471446459,0,6300,0,26.3462120433062,29525.8622083054,0,0
15030101,2011-06-01,2011,6,2011,0,0,0.037204624641812,31.7617623744867,0.0311042407702189,0,6300,0,26.3462120433062,29525.8622083054,0,0.288397154000397
15030101,2011-07-01,2011,7,2011,0,0,0.11240003608328,33.3593610209803,0.309348759753902,0,6300,0,26.3462120433062,29525.8622083054,0,7.48882716398276
15030101,2011-08-01,2011,8,2011,0,0,21.0647695643589,34.1339592036775,24.3290978966501,0,6300,0,26.3462120433062,29525.8622083054,0,15.6997835501355
15030101,2011-09-01,2011,9,2011,0,0,5.73802944543543,30.4556829755734,3.32181822159185,0,6300,0,26.3462120433062,29525.8622083054,0,1.8973031899287
15030101,2011-10-01,2011,10,2012,0,0,3.1038294398528,24.3519162464378,3.46526189062125,0,6300,0,26.3462120433062,29525.8622083054,0,4.88431200940215
15030101,2011-11-01,2011,11,2012,0,0,0.93333905226866,15.2021111278045,NA,0,6300,0,26.3462120433062,29525.8622083054,0,8.5194469992957
15030101,2011-12-01,2011,12,2012,0,0,0.58589562991651,11.0414672472933,0.601269089001022,0,6300,0,26.3462120433062,29525.8622083054,0,19.8872332811402
15030101,2012-01-01,2012,1,2012,0,0,22.8008486271186,13.4492109047864,63.3601309844457,0,6300,0,26.3462120433062,29525.8622083054,0,17.9734905440416
15030101,2012-02-01,2012,2,2012,0,0,24.9272909943874,14.6572497299559,8.37549820401867,0,6300,0,26.3462120433062,29525.8622083054,0,9.37419472429712
15030101,2012-03-01,2012,3,2012,0,0,12.9719872297003,15.9470448307009,3.53046098650277,0,6300,0,26.3462120433062,29525.8622083054,0,7.19563002690984
15030101,2012-04-01,2012,4,2012,0,0,3.77774145473445,21.5238204408303,0.0664924612261737,0,6300,0,26.3462120433062,29525.8622083054,0,2.81810585400291
15030101,2012-05-01,2012,5,2012,0,0,0.0185667155778005,30.1887983525657,0.0355310491249838,0,6300,0,26.3462120433062,29525.8622083054,0,0
15030101,2012-06-01,2012,6,2012,0,0,9.02971305234881,30.5412408838517,9.39294739126834,0,6300,0,26.3462120433062,29525.8622083054,0,0.288397154000397
15030101,2012-07-01,2012,7,2012,0,0,2.9952056791049,34.8944575383113,3.22385806567328,0,6300,0,26.3462120433062,29525.8622083054,0,7.48882716398276
15030101,2012-08-01,2012,8,2012,0,0,17.9500285085745,33.6573244535006,33.3343029459685,0,6300,0,26.3462120433062,29525.8622083054,0,15.6997835501355
15030101,2012-09-01,2012,9,2012,0,0,22.4361062059322,30.5639342557468,8.98845848584712,0,6300,0,26.3462120433062,29525.8622083054,0,1.8973031899287
15030101,2012-10-01,2012,10,2013,0,0,0.951711553714372,22.6414618328843,NA,0,6300,0,26.3462120433062,29525.8622083054,0,4.88431200940215
15030101,2012-11-01,2012,11,2013,0,0,0.0468503816565756,16.1170786383213,0.0482336939285233,0,6300,0,26.3462120433062,29525.8622083054,0,8.5194469992957
15030101,2012-12-01,2012,12,2013,0,0,0.807880991411975,13.1174830964422,1.3144503094939,0,6300,0,26.3462120433062,29525.8622083054,0,19.8872332811402
15030101,2013-01-01,2013,1,2013,0,0,13.7916643797355,12.1449768369311,32.7150539031449,0,6300,0,26.3462120433062,29525.8622083054,0,17.9734905440416
15030101,2013-02-01,2013,2,2013,0,0,38.6128680236065,12.4408857911498,104.292052054479,0,6300,0,26.3462120433062,29525.8622083054,0,9.37419472429712
