"huc8","date","year","month","year_wtr","mng_medhigh_10yr_pct","BurnSev34_10yr_pct","et_mean","tmean","prcp_sum","swe_mean","sum_cap_af","elevation","pop_den","weighted_median_income","project","inflow_wtr_mm"
15030101,2010-01-01,2010,1,2010,0,0,28.4573478991022,11.4423992374695,65.4670977995236,0,6300,0,26.3462120433062,29525.8622083054,0,17.9734905440416
15030101,2010-02-01,2010,2,2010,0,0,31.5409377020139,13.8379648900294,33.8861079817007,0,6300,0,26.3462120433062,29525.8622083054,0,9.37419472429712
15030101,2010-03-01,2010,3,2010,0,0,41.0016658507861,16.6162288694169,28.2693020084555,0,6300,0,26.3462120433062,29525.8622083054,0,7.19563002690984
15030101,2010-04-01,2010,4,2010,0,0,16.4338929988641,23.1134947947967,2.82508573234268,0,6300,0,26.3462120433062,29525.8622083054,0,2.81810585400291
15030101,2010-05-01,2010,5,2010,0,0,2.17035205534267,26.6948691772765,1.40410513386944,0,6300,0,26.3462120433062,29525.8622083054,0,0
15030101,2010-06-01,2010,6,2010,0,0,1.6833805546757,32.0322009120844,1.63781343575139,0,6300,0,26.3462120433062,29525.8622083054,0,0.288397154000397
15030101,2010-07-01,2010,7,2010,0,0,14.3774974715811,36.0038302968217,28.2314042389493,0,6300,0,26.3462120433062,29525.8622083054,0,7.48882716398276
15030101,2010-08-01,2010,8,2010,0,0,21.4416141939851,35.4902964021668,13.3195181802522,0,6300,0,26.3462120433062,29525.8622083054,0,15.6997835501355
15030101,2010-09-01,2010,9,2010,0,0,5.79645752863562,28.6827209003155,1.26450584981512,0,6300,0,26.3462120433062,29525.8622083054,0,1.8973031899287
15030101,2010-10-01,2010,10,2011,0,0,2.90700298064682,21.8821042195739,4.11356825923244,0,6300,0,26.3462120433062,29525.8622083054,0,4.88431200940215
15030101,2010-11-01,2010,11,2011,0,0,23.3732415993643,14.9928858439128,33.691309173745,0,6300,0,26.3462120433062,29525.8622083054,0,8.5194469992957
15030101,2010-12-01,2010,12,2011,0,0,13.6923895610353,11.4861471247141,16.7606102965025,0,6300,0,26.3462120433062,29525.8622083054,0,19.8872332811402
15030101,2011-01-01,2011,1,2011,0,0,6.70998973450982,10.8786865234375,0.0393592997988889,0,6300,0,26.3462120433062,29525.8622083054,0,17.9734905440416
15030101,2011-02-01,2011,2,2011,0,0,24.9409159960368,15.1146273770175,46.0412210313063,0,6300,0,26.3462120433062,29525.8622083054,0,9.37419472429712
15030101,2011-03-01,2011,3,2011,0,0,35.4441982957033,18.088228635575,20.0687749543368,0,6300,0,26.3462120433062,29525.8622083054,0,7.19563002690984
15030101,2011-04-01,2011,4,2011,0,0,20.4072863805466,21.1224096601437,17.6495292080969,0,6300,0,26.3462120433062,29525.8622083054,0,2.81810585400291
15030101,2011-05-01,2011,5,2011,0,0,16.150235954043,22.881979847191,15.5636087278278,0,6300,0,26.3462120433062,29525.8622083054,0,0
15030101,2011-06-01,2011,6,2011,0,0,1.01173555240142,30.3453797325721,0.301467566350657,0,6300,0,26.3462120433062,29525.8622083054,0,0.288397154000397
15030101,2011-07-01,2011,7,2011,0,0,20.2537581393417,37.2259393280256,23.4990532970383,0,6300,0,26.3462120433062,29525.8622083054,0,7.48882716398276
15030101,2011-08-01,2011,8,2011,0,0,19.9499091705451,34.9328306742401,23.6911130330171,0,6300,0,26.3462120433062,29525.8622083054,0,15.6997835501355
15030101,2011-09-01,2011,9,2011,0,0,11.0974345154201,28.6596417392829,5.26656917286289,0,6300,0,26.3462120433062,29525.8622083054,0,1.8973031899287
15030101,2011-10-01,2011,10,2012,0,0,1.94124801242574,25.7478870325586,2.43239339024512,0,6300,0,26.3462120433062,29525.8622083054,0,4.88431200940215
15030101,2011-11-01,2011,11,2012,0,0,2.95687121023481,17.3095390045948,2.32230819142696,0,6300,0,26.3462120433062,29525.8622083054,0,8.5194469992957
15030101,2011-12-01,2011,12,2012,0,0,0.922292998744872,14.7691223674613,0.669024275540813,0,6300,0,26.3462120433062,29525.8622083054,0,19.8872332811402
15030101,2012-01-01,2012,1,2012,0,0,7.46121678232555,11.8554603898496,10.2403534762733,0,6300,0,26.3462120433062,29525.8622083054,0,17.9734905440416
15030101,2012-02-01,2012,2,2012,0,0,2.8990997292023,16.3153048892236,0.332495268312822,0,6300,0,26.3462120433062,29525.8622083054,0,9.37419472429712
15030101,2012-03-01,2012,3,2012,0,0,19.9269391300833,17.2191392770772,23.2310279064176,0,6300,0,26.3462120433062,29525.8622083054,0,7.19563002690984
15030101,2012-04-01,2012,4,2012,0,0,3.47460446681376,23.1838834322416,0.0781922913847667,0,6300,0,26.3462120433062,29525.8622083054,0,2.81810585400291
15030101,2012-05-01,2012,5,2012,0,0,0.0402099925752418,29.6889228461102,0.0422296974375058,0,6300,0,26.3462120433062,29525.8622083054,0,0
15030101,2012-06-01,2012,6,2012,0,0,0.213952344272743,32.2331292646359,0.255639196109314,0,6300,0,26.3462120433062,29525.8622083054,0,0.288397154000397
