"huc8","date","year","month","year_wtr","mng_medhigh_10yr_pct","BurnSev34_10yr_pct","et_mean","tmean","prcp_sum","swe_mean","sum_cap_af","elevation","pop_den","weighted_median_income","project","inflow_wtr_mm"
15030101,2010-01-01,2010,1,2010,0,0,2.65842662163116,10.4688530100783,2.63291533789855,0,6300,0,26.3462120433062,29525.8622083054,0,17.9734905440416
15030101,2010-02-01,2010,2,2010,0,0,5.54156746791917,14.5175433148395,6.28187332000304,0,6300,0,26.3462120433062,29525.8622083054,0,9.37419472429712
15030101,2010-03-01,2010,3,2010,0,0,1.79384945891064,18.5553689885672,0.875280179441228,0,6300,0,26.3462120433062,29525.8622083054,0,7.19563002690984
15030101,2010-04-01,2010,4,2010,0,0,3.8006269890192,20.3639671208308,3.93683094153398,0,6300,0,26.3462120433062,29525.8622083054,0,2.81810585400291
15030101,2010-05-01,2010,5,2010,0,0,0.16699370289223,25.7295972194625,0.023686800386713,0,6300,0,26.3462120433062,29525.8622083054,0,0
15030101,2010-06-01,2010,6,2010,0,0,0.000858202282873795,32.642477706518,NA,0,6300,0,26.3462120433062,29525.8622083054,0,0.288397154000397
15030101,2010-07-01,2010,7,2010,0,0,13.2778729187464,36.9677425640097,18.9344588725486,0,6300,0,26.3462120433062,29525.8622083054,0,7.48882716398276
15030101,2010-08-01,2010,8,2010,0,0,5.80551299243823,35.0495455379817,0.768124472546893,0,6300,0,26.3462120433062,29525.8622083054,0,15.6997835501355
15030101,2010-09-01,2010,9,2010,0,0,2.39024357983813,32.201446861854,2.04898827127881,0,6300,0,26.3462120433062,29525.8622083054,0,1.8973031899287
15030101,2010-10-01,2010,10,2011,0,0,27.3612652488827,25.9858347776806,64.212788353558,0,6300,0,26.3462120433062,29525.8622083054,0,4.88431200940215
15030101,2010-11-01,2010,11,2011,0,0,22.542258900404,14.2633677555965,17.7256161497363,0,6300,0,26.3462120433062,29525.8622083054,0,8.5194469992957
15030101,2010-12-01,2010,12,2011,0,0,11.3421161019028,10.6671132733745,1.36135547064266,0,6300,0,26.3462120433062,29525.8622083054,0,19.8872332811402
15030101,2011-01-01,2011,1,2011,0,0,9.70978757228989,10.9967656668008,3.71631193332438,0,6300,0,26.3462120433062,29525.8622083054,0,17.9734905440416
15030101,2011-02-01,2011,2,2011,0,0,16.2733331637887,11.4236568576687,20.1788444188494,0,6300,0,26.3462120433062,29525.8622083054,0,9.37419472429712
15030101,2011-03-01,2011,3,2011,0,0,12.4315937360749,12.5374177237007,3.62684858435049,0,6300,0,26.3462120433062,29525.8622083054,0,7.19563002690984
15030101,2011-04-01,2011,4,2011,0,0,3.44649421511715,19.5415152055789,1.47942444704313,0,6300,0,26.3462120433062,29525.8622083054,0,2.81810585400291
15030101,2011-05-01,2011,5,2011,0,0,0.223962095618771,24.7316725965173,0.869785447801925,0,6300,0,26.3462120433062,29525.8622083054,0,0
15030101,2011-06-01,2011,6,2011,0,0,0.125239510755915,31.8808737730369,0.294187754251993,0,6300,0,26.3462120433062,29525.8622083054,0,0.288397154000397
15030101,2011-07-01,2011,7,2011,0,0,4.05766379182939,35.4760913403987,10.4627288387465,0,6300,0,26.3462120433062,29525.8622083054,0,7.48882716398276
15030101,2011-08-01,2011,8,2011,0,0,28.2719099128476,36.2299372973573,27.1466351238894,0,6300,0,26.3462120433062,29525.8622083054,0,15.6997835501355
15030101,2011-09-01,2011,9,2011,0,0,30.9981767182788,31.2002571301583,37.0464943434595,0,6300,0,26.3462120433062,29525.8622083054,0,1.8973031899287
15030101,2011-10-01,2011,10,2012,0,0,8.26497944042158,22.9747679906803,NA,0,6300,0,26.3462120433062,29525.8622083054,0,4.88431200940215
15030101,2011-11-01,2011,11,2012,0,0,31.0838837176972,15.5813816950872,71.4648333845417,0,6300,0,26.3462120433062,29525.8622083054,0,8.5194469992957
15030101,2011-12-01,2011,12,2012,0,0,17.4360053147261,12.8423088433429,12.6463674382166,0,6300,0,26.3462120433062,29525.8622083054,0,19.8872332811402
15030101,2012-01-01,2012,1,2012,0,0,21.6072849665697,12.9277375252016,27.3888054313169,0,6300,0,26.3462120433062,29525.8622083054,0,17.9734905440416
15030101,2012-02-01,2012,2,2012,0,0,23.7365695851353,16.2999351926444,17.2505854119161,0,6300,0,26.3462120433062,29525.8622083054,0,9.37419472429712
15030101,2012-03-01,2012,3,2012,0,0,52.9916847632482,18.6110838102052,80.3893185929791,0,6300,0,26.3462120433062,29525.8622083054,0,7.19563002690984
15030101,2012-04-01,2012,4,2012,0,0,42.5355727855976,19.1217704890325,20.3642234578674,0,6300,0,26.3462120433062,29525.8622083054,0,2.81810585400291
15030101,2012-05-01,2012,5,2012,0,0,8.90377489663907,24.1836610552691,0.2416581311968,0,6300,0,26.3462120433062,29525.8622083054,0,0
15030101,2012-06-01,2012,6,2012,0,0,0.156933659040924,31.304724989671,0.146650392376523,0,6300,0,26.3462120433062,29525.8622083054,0,0.288397154000397
