"huc8","date","year","month","year_wtr","mng_medhigh_10yr_pct","BurnSev34_10yr_pct","et_mean","tmean","prcp_sum","swe_mean","sum_cap_af","elevation","pop_den","weighted_median_income","project","inflow_wtr_mm"
15030101,2010-01-01,2010,1,2010,0,0,23.5099407449365,11.6598853478065,55.577645777363,0,6300,0,26.3462120433062,29525.8622083054,0,17.9734905440416
15030101,2010-02-01,2010,2,2010,0,0,24.7658555824023,11.8511187962123,18.5639740468129,0,6300,0,26.3462120433062,29525.8622083054,0,9.37419472429712
15030101,2010-03-01,2010,3,2010,0,0,32.3799863968904,15.4108192159875,21.071011291843,0,6300,0,26.3462120433062,29525.8622083054,0,7.19563002690984
15030101,2010-04-01,2010,4,2010,0,0,31.6628730129737,21.9987380824946,21.8751564500452,0,6300,0,26.3462120433062,29525.8622083054,0,2.81810585400291
15030101,2010-05-01,2010,5,2010,0,0,1.5132663222098,27.8605306620633,0.420133368223219,0,6300,0,26.3462120433062,29525.8622083054,0,0
15030101,2010-06-01,2010,6,2010,0,0,0.185307754957666,32.1105321639624,0.275649167021998,0,6300,0,26.3462120433062,29525.8622083054,0,0.288397154000397
15030101,2010-07-01,2010,7,2010,0,0,1.27088267596809,33.1800586028371,1.36352537975956,0,6300,0,26.3462120433062,29525.8622083054,0,7.48882716398276
15030101,2010-08-01,2010,8,2010,0,0,13.034483115357,32.5875700465504,20.5957557625763,0,6300,0,26.3462120433062,29525.8622083054,0,15.6997835501355
15030101,2010-09-01,2010,9,2010,0,0,7.23540709719195,29.0233686789489,0.149627352058124,0,6300,0,26.3462120433062,29525.8622083054,0,1.8973031899287
15030101,2010-10-01,2010,10,2011,0,0,10.2420446938176,24.4075227268873,15.5698292942921,0,6300,0,26.3462120433062,29525.8622083054,0,4.88431200940215
15030101,2010-11-01,2010,11,2011,0,0,5.7868734613061,15.7358193500225,1.54812465925108,0,6300,0,26.3462120433062,29525.8622083054,0,8.5194469992957
15030101,2010-12-01,2010,12,2011,0,0,3.90384673469055,12.6522408913738,5.74918066645086,0,6300,0,26.3462120433062,29525.8622083054,0,19.8872332811402
15030101,2011-01-01,2011,1,2011,0,0,5.98955269891482,12.0069445437297,5.74874271875449,0,6300,0,26.3462120433062,29525.8622083054,0,17.9734905440416
15030101,2011-02-01,2011,2,2011,0,0,16.8691336389201,14.6400443108527,21.9382106937205,0,6300,0,26.3462120433062,29525.8622083054,0,9.37419472429712
15030101,2011-03-01,2011,3,2011,0,0,11.595508633554,18.1342227074408,5.14718752741332,0,6300,0,26.3462120433062,29525.8622083054,0,7.19563002690984
15030101,2011-04-01,2011,4,2011,0,0,10.9910172052395,22.2461381178636,10.2480405936786,0,6300,0,26.3462120433062,29525.8622083054,0,2.81810585400291
15030101,2011-05-01,2011,5,2011,0,0,7.53521789509161,26.6945829254227,7.24485072882229,0,6300,0,26.3462120433062,29525.8622083054,0,0
15030101,2011-06-01,2011,6,2011,0,0,0.23398010721943,31.4094538370768,0.328325375318173,0,6300,0,26.3462120433062,29525.8622083054,0,0.288397154000397
15030101,2011-07-01,2011,7,2011,0,0,0.215382152246839,34.6364310744975,0.303876544112117,0,6300,0,26.3462120433062,29525.8622083054,0,7.48882716398276
15030101,2011-08-01,2011,8,2011,0,0,39.7870918862288,33.1960709337561,47.3547311570872,0,6300,0,26.3462120433062,29525.8622083054,0,15.6997835501355
15030101,2011-09-01,2011,9,2011,0,0,15.6037591705581,30.3124948041867,14.1655828743037,0,6300,0,26.3462120433062,29525.8622083054,0,1.8973031899287
15030101,2011-10-01,2011,10,2012,0,0,9.6746027207702,24.7219074485912,7.87847473774841,0,6300,0,26.3462120433062,29525.8622083054,0,4.88431200940215
15030101,2011-11-01,2011,11,2012,0,0,3.23086094191075,16.1967186404497,5.96607366275372,0,6300,0,26.3462120433062,29525.8622083054,0,8.5194469992957
15030101,2011-12-01,2011,12,2012,0,0,3.19037629352309,10.6462788546352,1.22374196105319,0,6300,0,26.3462120433062,29525.8622083054,0,19.8872332811402
15030101,2012-01-01,2012,1,2012,0,0,2.30175114930112,9.40685879917952,1.96517410558184,0,6300,0,26.3462120433062,29525.8622083054,0,17.9734905440416
15030101,2012-02-01,2012,2,2012,0,0,8.83274313389377,14.671967483642,9.82516109627288,0,6300,0,26.3462120433062,29525.8622083054,0,9.37419472429712
15030101,2012-03-01,2012,3,2012,0,0,10.2712806324609,19.6205444638842,11.7166937730231,0,6300,0,26.3462120433062,29525.8622083054,0,7.19563002690984
15030101,2012-04-01,2012,4,2012,0,0,5.39332500703622,19.7023778279623,3.05813513671113,0,6300,0,26.3462120433062,29525.8622083054,0,2.81810585400291
15030101,2012-05-01,2012,5,2012,0,0,5.35609645125816,26.2102917995406,6.25588527614704,0,6300,0,26.3462120433062,29525.8622083054,0,0
15030101,2012-06-01,2012,6,2012,0,0,1.70344079793981,34.8236168025091,0.0145806875791015,0,6300,0,26.3462120433062,29525.8622083054,0,0.288397154000397
15030101,2012-07-01,2012,7,2012,0,0,5.67349435086334,34.6824527106274,7.70402093456776,0,6300,0,26.3462120433062,29525.8622083054,0,7.48882716398276
15030101,2012-08-01,2012,8,2012,0,0,9.07355439263908,35.5007486878199,8.14871377644426,0,6300,0,26.3462120433062,29525.8622083054,0,15.6997835501355
15030101,2012-09-01,2012,9,2012,0,0,17.8809309508885,29.7820212730995,17.2921681072554,0,6300,0,26.3462120433062,29525.8622083054,0,1.8973031899287
15030101,2012-10-01,2012,10,2013,0,0,0.331288627594155,25.0603594304315,NA,0,6300,0,26.3462120433062,29525.8622083054,0,4.88431200940215
15030101,2012-11-01,2012,11,2013,0,0,8.84853800737122,17.1712209926508,16.224028940084,0,6300,0,26.3462120433062,29525.8622083054,0,8.5194469992957
15030101,2012-12-01,2012,12,2013,0,0,5.2766771236148,10.5499039037056,0.289403136309829,0,6300,0,26.3462120433062,29525.8622083054,0,19.8872332811402
15030101,2013-01-01,2013,1,2013,0,0,1.73335247461533,11.4749789936075,0.0312738797674683,0,6300,0,26.3462120433062,29525.8622083054,0,17.9734905440416
15030101,2013-02-01,2013,2,2013,0,0,9.26917652585018,16.0892299945538,11.136076986594,0,6300,0,26.3462120433062,29525.8622083054,0,9.37419472429712
15030101,2013-03-01,2013,3,2013,0,0,14.3131610176771,16.1471858097957,17.8228579319327,0,6300,0,26.3462120433062,29525.8622083054,0,7.19563002690984
15030101,2013-04-01,2013,4,2013,0,0,5.6321350073606,24.7033398985252,NA,0,6300,0,26.3462120433062,29525.8622083054,0,2.81810585400291
15030101,2013-05-01,2013,5,2013,0,0,0.0442770190215745,29.1581333964989,0.0716667016474405,0,6300,0,26.3462120433062,29525.8622083054,0,0
15030101,2013-06-01,2013,6,2013,0,0,0.231624913418484,31.5368150133964,0.42091048018113,0,6300,0,26.3462120433062,29525.8622083054,0,0.288397154000397
15030101,2013-07-01,2013,7,2013,0,0,4.89517993163255,35.890281423564,7.48053323034983,0,6300,0,26.3462120433062,29525.8622083054,0,7.48882716398276
15030101,2013-08-01,2013,8,2013,0,0,12.3452019184768,35.0908126868918,11.84198897674,0,6300,0,26.3462120433062,29525.8622083054,0,15.6997835501355
15030101,2013-09-01,2013,9,2013,0,0,4.02917577794546,32.9575957860703,2.42052068805606,0,6300,0,26.3462120433062,29525.8622083054,0,1.8973031899287
15030101,2013-10-01,2013,10,2014,0,0,6.24744547218051,21.9605727505743,7.57339265997941,0,6300,0,26.3462120433062,29525.8622083054,0,4.88431200940215
15030101,2013-11-01,2013,11,2014,0,0,9.94942779232963,12.0345086826423,11.9363927927467,0,6300,0,26.3462120433062,29525.8622083054,0,8.5194469992957
15030101,2013-12-01,2013,12,2014,0,0,6.88734513074159,11.0185083886234,6.95310522495499,0,6300,0,26.3462120433062,29525.8622083054,0,19.8872332811402
15030101,2014-01-01,2014,1,2014,0,0,5.5521419698659,11.8666811656716,4.95194378531538,0,6300,0,26.3462120433062,29525.8622083054,0,17.9734905440416
15030101,2014-02-01,2014,2,2014,0,0,6.31365614304176,13.9687263824128,4.58353180563615,0,6300,0,26.3462120433062,29525.8622083054,0,9.37419472429712
15030101,2014-03-01,2014,3,2014,0,0,33.2427763413924,17.6651939373158,41.2357138898714,0,6300,0,26.3462120433062,29525.8622083054,0,7.19563002690984
15030101,2014-04-01,2014,4,2014,0,0,5.70173032047423,20.5326234005659,0.797870554712936,0,6300,0,26.3462120433062,29525.8622083054,0,2.81810585400291
15030101,2014-05-01,2014,5,2014,0,0,0.132803905818638,26.2536756794743,0.0230523958943455,0,6300,0,26.3462120433062,29525.8622083054,0,0
15030101,2014-06-01,2014,6,2014,0,0,0.125512508944897,31.5314190673828,0.181372250305653,0,6300,0,26.3462120433062,29525.8622083054,0,0.288397154000397
15030101,2014-07-01,2014,7,2014,0,0,2.71670736712574,34.8084114472269,3.38406271608698,0,6300,0,26.3462120433062,29525.8622083054,0,7.48882716398276
15030101,2014-08-01,2014,8,2014,0,0,7.65871411481712,33.5330149458892,8.39232408401834,0,6300,0,26.3462120433062,29525.8622083054,0,15.6997835501355
15030101,2014-09-01,2014,9,2014,0,0,6.59119776477807,30.4481369722807,5.97054531559107,0,6300,0,26.3462120433062,29525.8622083054,0,1.8973031899287
15030101,2014-10-01,2014,10,2015,0,0,4.57766517540446,23.5804695526957,4.68577627079894,0,6300,0,26.3462120433062,29525.8622083054,0,4.88431200940215
15030101,2014-11-01,2014,11,2015,0,0,8.13712081865424,18.2740388449645,12.3181441422106,0,6300,0,26.3462120433062,29525.8622083054,0,8.5194469992957
15030101,2014-12-01,2014,12,2015,0,0,5.4798563077616,11.6461235027455,2.63617826210551,0,6300,0,26.3462120433062,29525.8622083054,0,19.8872332811402
15030101,2015-01-01,2015,1,2015,0,0,23.226332033139,12.5451898087343,55.0019679070471,0,6300,0,28.5531189789637,30564.8765602801,0,17.9734905440416
15030101,2015-02-01,2015,2,2015,0,0,23.9054392007681,13.3541201832531,13.6705803831553,0,6300,0,28.5531189789637,30564.8765602801,0,9.37419472429712
15030101,2015-03-01,2015,3,2015,0,0,36.0459695884815,15.5716725995464,30.7347604893738,0,6300,0,28.5531189789637,30564.8765602801,0,7.19563002690984
15030101,2015-04-01,2015,4,2015,0,0,13.750978407509,21.7254618874574,4.18166940614633,0,6300,0,28.5531189789637,30564.8765602801,0,2.81810585400291
15030101,2015-05-01,2015,5,2015,0,0,40.1726199027466,24.7636446969385,47.3818181579911,0,6300,0,28.5531189789637,30564.8765602801,0,0
15030101,2015-06-01,2015,6,2015,0,0,1.93209928231239,31.771635546562,NA,0,6300,0,28.5531189789637,30564.8765602801,0,0.288397154000397
15030101,2015-07-01,2015,7,2015,0,0,0.021345638482103,33.1709716569697,NA,0,6300,0,28.5531189789637,30564.8765602801,0,7.48882716398276
