"huc8","year","month","year_wtr","Power_diverted","consumtive_diverted","Forest_pct","prcp_sum","et_mean","swe_mean","inflow_wtr_mm","sum_cap_af","tmean","elevation","mng_medhigh_10yr_pct","BurnSev34_10yr_pct","pop_den","weighted_median_income","project","P_ET"
18010206,2024,2,2024,612,824.1,32.2693392599487,118.253893706524,21.79731136285,0.150426937671372,142.969587106115,104922,3.86569096604893,1128.61976197,3.29987212674052,19.6886442882263,0.571949183940887,57354.4679839712,0,96.456582343674
18010206,2024,3,2024,343,1029.4,32.2693392599487,121.177363557281,45.1890170463767,4.88372488789386,73.9239392911112,104922,4.97614119367149,1128.61976197,3.67195493523151,19.6886442882263,0.571949183940887,57354.4679839712,0,75.9883465109043
18010206,2024,4,2024,1232,2495,32.2693392599487,45.092191608178,74.3556891979772,1.050114963515,0,104922,8.55790062289926,1128.61976197,3.66187657537081,19.6886442882263,0.571949183940887,57354.4679839712,0,-29.2634975897992
18010206,2024,5,2024,1278,4951,32.2693392599487,40.9790906114017,114.44963353434,0.0179187607132175,0,104922,12.553080202435,1128.61976197,3.74597523078205,19.6886442882263,0.571949183940887,57354.4679839712,0,-73.4705429229383
18010206,2024,6,2024,1169,4976.6,32.2693392599487,1.22219801871285,114.54664711291,0,0,104922,18.5989442121965,1128.61976197,3.74597523078205,19.6886442882263,0.571949183940887,57354.4679839712,0,-113.324449094197
18010206,2024,7,2024,1204,4686.3,32.2693392599487,1.96783836982534,121.234276572506,0,0,104922,24.8233879033596,1128.61976197,3.74597523078205,19.6886442882263,0.571949183940887,57354.4679839712,0,-119.266438202681
18010206,2024,8,2024,1210,4191.6,32.2693392599487,20.068235905551,91.579390880115,0,0,104922,20.6087791557394,1128.61976197,3.74597523078205,19.6886442882263,0.571949183940887,57354.4679839712,0,-71.511154974564
18010206,2024,9,2024,1081,3750.6,32.2693392599487,9.93504498077024,66.2792837341404,0,0,104922,18.7023444271598,1128.61976197,3.74352719958182,16.26076273072,0.571949183940887,57354.4679839712,0,-56.3442387533702
18010207,2010,10,2011,0,3514.9,31.5474594338867,102.150092970805,29.1303707473117,0,0,57110,12.0039986499382,1231.96017835,0.814738219693829,0.710295439696621,6.79085874557495,38996.2694149214,0,73.0197222234933
18010207,2010,11,2011,0,6277.1,31.5474594338867,88.0442518147095,14.8906555814961,0.708180243398623,0,57110,4.06894786435762,1231.96017835,0.814738219693829,0.710295439696621,6.79085874557495,38996.2694149214,0,73.1535962332134
18010207,2010,12,2011,0,7631.4,31.5474594338867,192.007982960509,7.98085925326131,0.70647285774728,0,57110,2.74030309033685,1231.96017835,0.814738219693829,0.710295439696621,6.79085874557495,38996.2694149214,0,184.027123707248
18010207,2011,1,2011,0,6915.5,31.6907281392737,26.207139208633,14.5818114211034,0.101809751277331,0,57110,3.05350153452591,1231.96017835,0.814738219693829,0.710295439696621,6.79963445663452,38996.2694149214,0,11.6253277875296
18010207,2011,2,2011,0,5194.9,31.6907281392737,69.6881973609963,19.4579340696818,0.676012973213632,0,57110,2.33491443437581,1231.96017835,0.814738219693829,0.710295439696621,6.79963445663452,38996.2694149214,0,50.2302632913145
18010207,2011,3,2011,0,17450.2,31.6907281392737,227.646815252191,24.7802191903932,0.287731341679585,0,57110,4.35778780729697,1231.96017835,0.814738219693829,0.710295439696621,6.79963445663452,38996.2694149214,0,202.866596061798
18010207,2011,4,2011,0,10764.8,31.6907281392737,38.7578180173666,50.6033603217917,0.00459890816868626,0,57110,6.22860062634379,1231.96017835,0.814738219693829,0.710295439696621,6.79963445663452,38996.2694149214,0,-11.8455423044251
18010207,2011,5,2011,0,5127.6,31.6907281392737,66.9369218447594,73.5943362050321,0,0,57110,9.48717932197441,1231.96017835,0.814738219693829,0.710295439696621,6.79963445663452,38996.2694149214,0,-6.65741436027271
18010207,2011,6,2011,0,10013.7,31.6907281392737,30.8191053266665,85.5140671776853,0,0,57110,15.2341983047523,1231.96017835,0.814738219693829,0.710295439696621,6.79963445663452,38996.2694149214,0,-54.6949618510188
18010207,2011,7,2011,0,3286.6,31.6907281392737,28.7933405997924,93.9574590318938,0,0,57110,20.0355623428732,1231.96017835,0.814738219693829,0.710295439696621,6.79963445663452,38996.2694149214,0,-65.1641184321014
18010207,2011,8,2011,0,3288.3,31.6907281392737,0.175805258749298,78.9578596491457,0,0,57110,21.2680494116826,1231.96017835,0.814738219693829,0.710295439696621,6.79963445663452,38996.2694149214,0,-78.7820543903964
